Pincode,City Name,State,Top City,Delivery Fees ,Delivery Fees > 500 Rs ,Delivery Fees > 1000 Rs ,Order and packing fees ,Delivery Time,Servicable ,Prescriptions,Cart Orders ,Whatsapp Tap,COD,Online
283101,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283102,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283105,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
282002,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283110,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283112,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283115,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283119,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283121,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283122,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283124,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
283125,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
282003,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
282010,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
282008,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
282004,Agra,Uttar Pradesh,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382430,Ahmedabad,Gujarat,Yes,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380058,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382210,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382433,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382330,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382425,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382435,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382405,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382120,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382460,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382455,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382115,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382145,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382265,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382240,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382230,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382427,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382465,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382130,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382250,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382140,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382110,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382150,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382170,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382449,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382470,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380060,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382225,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382220,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382463,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382481,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382450,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382260,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382213,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382722,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382445,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380059,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414005,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414305,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413702,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414503,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414201,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414607,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414002,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414606,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414103,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414504,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422601,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413714,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413738,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413737,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413739,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413725,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413720,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422611,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413715,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414609,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413716,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422620,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413718,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413717,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413710,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423602,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423601,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422610,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414604,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414603,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413721,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413707,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423107,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413706,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414505,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413705,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422604,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413719,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413708,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422622,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422605,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422602,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413723,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423604,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423607,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422603,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413712,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413722,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413703,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
422608,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423603,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413736,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423605,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
423109,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414113,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413728,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414101,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414401,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414501,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413205,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414111,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414302,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414102,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414403,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414502,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413701,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413726,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413711,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414602,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414006,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413704,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414106,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414105,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414301,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414304,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414306,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413201,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414402,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413204,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414303,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414701,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414601,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414001,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380002,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413709,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380001,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380009,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380015,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380054,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380051,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380013,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380019,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380027,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380005,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380006,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380052,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380007,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380061,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380055,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380014,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414110,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414003,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
413713,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
414605,Ahmedabad,Maharashtra,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380016,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380004,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380024,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382415,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382345,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380018,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380026,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380008,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382340,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380022,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382428,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380063,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380021,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380023,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382350,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380003,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380028,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382443,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382480,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382475,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380049,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
380050,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
382418,Ahmedabad,Gujarat,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796017,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796009,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796190,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796007,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796111,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796015,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796014,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796005,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796012,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796410,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796001,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796004,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796036,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796230,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
796008,Aizawl,Mizoram,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305813,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305811,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305004,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305005,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305003,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305021,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305022,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305205,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305206,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305023,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305002,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305024,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305012,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305801,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305901,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305631,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305621,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305926,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305401,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305624,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305630,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305207,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305923,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305203,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305623,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
305204,Ajmer,Rajasthan,No,49,24,0,9,6-7 days,Yes,8920924624,8920924624,8920924624,No,Yes
